기준년월,지자체,KTO업종중분류명,소비액(천원)
202501,전라남도,기타관광쇼핑,277488.0
202501,전라남도,레저용품쇼핑,30174.0
202501,전라남도,대형쇼핑몰,233387.0
202501,전라남도,관광유원시설,194.0
202501,전라남도,골프장,6545.0
202501,전라남도,기타레저,18210.0
202501,전라남도,문화서비스,2450.0
202501,전라남도,의료관광,39660.0
202501,전라남도,뷰티,22646.0
202501,전라남도,일반외식업,308125.0
202501,전라남도,제과음료업,55219.0
202501,경상북도,관광총소비,3544133.0
202501,경상북도,호텔,246529.0
202501,경상북도,콘도,1774.0
202501,경상북도,캠핑장/펜션,18672.0
202501,경상북도,기타숙박,297365.0
202501,경상북도,여행업,175.0
202501,경상북도,육상운송,141725.0
202501,경상북도,렌터카,20993.0
202501,경상북도,기타관광쇼핑,828324.0
202501,경상북도,레저용품쇼핑,47240.0
202501,경상북도,대형쇼핑몰,300724.0
202501,경상북도,관광유원시설,1459.0
202501,경상북도,골프장,83105.0
202501,경상북도,기타레저,24447.0
202501,경상북도,문화서비스,2981.0
202501,경상북도,의료관광,138527.0
202501,경상북도,뷰티,90407.0
202501,경상북도,일반외식업,1157002.0
202501,경상북도,제과음료업,142684.0
202501,경상남도,관광총소비,4493942.0
202501,경상남도,호텔,375094.0
202501,경상남도,콘도,1432.0
202501,경상남도,캠핑장/펜션,1570.0
202501,경상남도,기타숙박,610255.0
202501,경상남도,여행업,5372.0
202501,경상남도,육상운송,117271.0
202501,경상남도,수상운송,4.0
202501,경상남도,렌터카,20435.0
202501,경상남도,기타관광쇼핑,482169.0
202501,경상남도,레저용품쇼핑,89271.0
202501,경상남도,대형쇼핑몰,1133105.0
202501,경상남도,관광유원시설,1904.0
202501,경상남도,골프장,43433.0
202501,경상남도,기타레저,34934.0
202501,경상남도,문화서비스,2617.0
202501,경상남도,의료관광,172272.0
202501,경상남도,뷰티,55011.0
202501,경상남도,일반외식업,1243951.0
202501,경상남도,제과음료업,103842.0
202501,제주특별자치도,관광총소비,2.2637095E7
202501,제주특별자치도,호텔,783252.0
202501,제주특별자치도,콘도,791112.0
202501,제주특별자치도,캠핑장/펜션,6684.0
202501,제주특별자치도,기타숙박,509397.0
202501,제주특별자치도,여행업,50227.0
202501,제주특별자치도,육상운송,206566.0
202501,제주특별자치도,수상운송,9716.0
202501,제주특별자치도,항공운송,8955.0
202501,제주특별자치도,렌터카,667947.0
202501,제주특별자치도,면세점,2125603.0
202501,제주특별자치도,기타관광쇼핑,5974289.0
202501,제주특별자치도,레저용품쇼핑,644054.0
202501,제주특별자치도,대형쇼핑몰,1787519.0
202501,제주특별자치도,관광유원시설,33529.0
202501,제주특별자치도,골프장,64147.0
202501,제주특별자치도,기타레저,155921.0
202501,제주특별자치도,문화서비스,151422.0
202501,제주특별자치도,의료관광,2297964.0
202501,제주특별자치도,뷰티,289912.0
202501,제주특별자치도,일반외식업,5078725.0
202501,제주특별자치도,제과음료업,1000154.0
202501,강원특별자치도,관광총소비,6694538.0
202501,강원특별자치도,호텔,1778164.0
202501,강원특별자치도,콘도,236294.0
202501,강원특별자치도,캠핑장/펜션,66084.0
202501,강원특별자치도,기타숙박,508119.0
202501,강원특별자치도,여행업,256.0
202501,강원특별자치도,육상운송,106039.0
202501,강원특별자치도,수상운송,211.0
202501,강원특별자치도,렌터카,2053.0
202501,강원특별자치도,면세점,40.0
202501,강원특별자치도,기타관광쇼핑,900463.0
202501,강원특별자치도,레저용품쇼핑,275038.0
202501,강원특별자치도,대형쇼핑몰,217376.0
202501,강원특별자치도,관광유원시설,35308.0
202501,강원특별자치도,골프장,536699.0
202501,강원특별자치도,스키장,242341.0
202501,강원특별자치도,기타레저,128043.0
202501,강원특별자치도,문화서비스,1595.0
202501,강원특별자치도,의료관광,99314.0
202501,강원특별자치도,뷰티,49779.0
202501,강원특별자치도,일반외식업,1332079.0
202501,강원특별자치도,제과음료업,179242.0
202501,전북특별자치도,관광총소비,2211252.0
202501,전북특별자치도,호텔,10320.0
202501,전북특별자치도,콘도,1185.0
202501,전북특별자치도,캠핑장/펜션,398.0
202501,전북특별자치도,기타숙박,233371.0
202501,전북특별자치도,여행업,6220.0
202501,전북특별자치도,육상운송,55948.0
202501,전북특별자치도,수상운송,2511.0
202501,전북특별자치도,렌터카,3117.0
202501,전북특별자치도,기타관광쇼핑,386618.0
202501,전북특별자치도,레저용품쇼핑,67460.0
202501,전북특별자치도,대형쇼핑몰,496296.0
202501,전북특별자치도,관광유원시설,170.0
202501,전북특별자치도,골프장,5852.0
202501,전북특별자치도,기타레저,26132.0
202501,전북특별자치도,문화서비스,1847.0
202501,전북특별자치도,의료관광,124405.0
202501,전북특별자치도,뷰티,60768.0
202501,전북특별자치도,일반외식업,629514.0
202501,전북특별자치도,제과음료업,99118.0
202501,기타(지역 미분류),관광총소비,2.41647986E8
202501,기타(지역 미분류),호텔,6.5396452E7
202501,기타(지역 미분류),콘도,2197764.0
202501,기타(지역 미분류),캠핑장/펜션,323743.0
202501,기타(지역 미분류),기타숙박,2.4425587E7
202501,기타(지역 미분류),여행업,1446349.0
202501,기타(지역 미분류),육상운송,1.1317068E7
202501,기타(지역 미분류),수상운송,3819.0
202501,기타(지역 미분류),항공운송,7.9788194E7
202501,기타(지역 미분류),렌터카,542883.0
202501,기타(지역 미분류),면세점,2.3384706E7
202501,기타(지역 미분류),기타관광쇼핑,63075.0
202501,기타(지역 미분류),레저용품쇼핑,422594.0
202501,기타(지역 미분류),관광유원시설,170703.0
202501,기타(지역 미분류),골프장,844690.0
202501,기타(지역 미분류),기타레저,216761.0
202501,기타(지역 미분류),문화서비스,725405.0
202501,기타(지역 미분류),의료관광,1.5072288E7
202501,기타(지역 미분류),뷰티,1151169.0
202501,기타(지역 미분류),일반외식업,1.1829554E7
202501,기타(지역 미분류),제과음료업,2325182.0
202502,서울특별시,관광총소비,5.06699614E8
202502,서울특별시,호텔,5.5099794E7
202502,서울특별시,콘도,59820.0
202502,서울특별시,캠핑장/펜션,61907.0
202502,서울특별시,기타숙박,1.0863552E7
202502,서울특별시,여행업,607696.0
202502,서울특별시,육상운송,9714807.0
202502,서울특별시,수상운송,7767.0
202502,서울특별시,항공운송,1372490.0
202502,서울특별시,렌터카,132652.0
202502,서울특별시,면세점,2.3827928E7
202502,서울특별시,기타관광쇼핑,9.1571521E7
202502,서울특별시,레저용품쇼핑,7767111.0
202502,서울특별시,대형쇼핑몰,1.10709704E8
202502,서울특별시,카지노,2.8157992E7
202502,서울특별시,관광유원시설,8309.0
202502,서울특별시,골프장,217947.0
202502,서울특별시,기타레저,1664729.0
202502,서울특별시,문화서비스,574855.0
202502,서울특별시,의료관광,7.6954982E7
202502,서울특별시,뷰티,2.307862E7
202502,서울특별시,일반외식업,5.2735696E7
202502,서울특별시,제과음료업,1.1509734E7
202502,부산광역시,관광총소비,5.0594422E7
202502,부산광역시,호텔,1878064.0
202502,부산광역시,캠핑장/펜션,3782.0
202502,부산광역시,기타숙박,1590459.0
202502,부산광역시,여행업,7985.0
202502,부산광역시,육상운송,265846.0
202502,부산광역시,수상운송,26372.0
202502,부산광역시,항공운송,7466.0
202502,부산광역시,렌터카,12960.0
202502,부산광역시,면세점,3570132.0
202502,부산광역시,기타관광쇼핑,4693330.0
202502,부산광역시,레저용품쇼핑,289456.0
202502,부산광역시,대형쇼핑몰,1.8859982E7
202502,부산광역시,카지노,7364607.0
202502,부산광역시,관광유원시설,108257.0
202502,부산광역시,골프장,24916.0
202502,부산광역시,기타레저,250548.0
202502,부산광역시,문화서비스,17942.0
202502,부산광역시,의료관광,2928691.0
202502,부산광역시,뷰티,1543108.0
202502,부산광역시,일반외식업,6380199.0
202502,부산광역시,제과음료업,770318.0
202502,대구광역시,관광총소비,4410252.0
202502,대구광역시,호텔,580614.0
202502,대구광역시,콘도,70.0
202502,대구광역시,캠핑장/펜션,21.0
202502,대구광역시,기타숙박,228498.0
202502,대구광역시,여행업,40147.0
202502,대구광역시,육상운송,82556.0
202502,대구광역시,항공운송,64358.0
202502,대구광역시,렌터카,10510.0
202502,대구광역시,기타관광쇼핑,597597.0
202502,대구광역시,레저용품쇼핑,92676.0
202502,대구광역시,대형쇼핑몰,751158.0
202502,대구광역시,관광유원시설,23196.0
202502,대구광역시,골프장,13564.0
202502,대구광역시,기타레저,61581.0
202502,대구광역시,문화서비스,12664.0
202502,대구광역시,의료관광,636496.0
202502,대구광역시,뷰티,95495.0
202502,대구광역시,일반외식업,957363.0
202502,대구광역시,제과음료업,161687.0
202502,인천광역시,관광총소비,6.7115431E7
202502,인천광역시,호텔,2.9231272E7
202502,인천광역시,캠핑장/펜션,7310.0
202502,인천광역시,기타숙박,566921.0
202502,인천광역시,여행업,17201.0
202502,인천광역시,육상운송,596295.0
202502,인천광역시,수상운송,228.0
202502,인천광역시,항공운송,3124.0
202502,인천광역시,렌터카,339411.0
202502,인천광역시,면세점,2.221625E7
202502,인천광역시,기타관광쇼핑,2791725.0
202502,인천광역시,레저용품쇼핑,136445.0
202502,인천광역시,대형쇼핑몰,3033788.0
202502,인천광역시,관광유원시설,5626.0
202502,인천광역시,골프장,9443.0
202502,인천광역시,기타레저,121656.0
202502,인천광역시,문화서비스,2712.0
202502,인천광역시,의료관광,1653645.0
202502,인천광역시,뷰티,287884.0
202502,인천광역시,일반외식업,4013307.0
202502,인천광역시,제과음료업,2081190.0
202502,광주광역시,관광총소비,1315005.0
202502,광주광역시,호텔,29584.0
202502,광주광역시,캠핑장/펜션,135.0
202502,광주광역시,기타숙박,179994.0
202502,광주광역시,육상운송,17136.0
202502,광주광역시,렌터카,200.0
202502,광주광역시,기타관광쇼핑,253135.0
202502,광주광역시,레저용품쇼핑,21619.0
202502,광주광역시,대형쇼핑몰,379971.0
202502,광주광역시,관광유원시설,521.0
202502,광주광역시,골프장,490.0
202502,광주광역시,기타레저,23585.0
202502,광주광역시,문화서비스,25405.0
202502,광주광역시,의료관광,79096.0
202502,광주광역시,뷰티,23821.0
202502,광주광역시,일반외식업,231185.0
202502,광주광역시,제과음료업,49129.0
202502,대전광역시,관광총소비,2853616.0
202502,대전광역시,호텔,203170.0
202502,대전광역시,캠핑장/펜션,91.0
202502,대전광역시,기타숙박,341923.0
202502,대전광역시,여행업,1000.0
202502,대전광역시,육상운송,802647.0
202502,대전광역시,렌터카,3572.0
202502,대전광역시,기타관광쇼핑,264226.0
202502,대전광역시,레저용품쇼핑,15085.0
202502,대전광역시,대형쇼핑몰,474393.0
202502,대전광역시,관광유원시설,281.0
202502,대전광역시,골프장,7134.0
202502,대전광역시,기타레저,21945.0
202502,대전광역시,문화서비스,1047.0
202502,대전광역시,의료관광,210119.0
202502,대전광역시,뷰티,40612.0
202502,대전광역시,일반외식업,385720.0
202502,대전광역시,제과음료업,80652.0
202502,울산광역시,관광총소비,1638623.0
202502,울산광역시,호텔,400988.0
202502,울산광역시,캠핑장/펜션,140.0
202502,울산광역시,기타숙박,55922.0
202502,울산광역시,여행업,526.0
202502,울산광역시,육상운송,33965.0
202502,울산광역시,렌터카,1125.0
202502,울산광역시,기타관광쇼핑,156039.0
202502,울산광역시,레저용품쇼핑,6508.0
202502,울산광역시,대형쇼핑몰,489620.0
202502,울산광역시,관광유원시설,61.0
202502,울산광역시,골프장,6832.0
202502,울산광역시,기타레저,64193.0
202502,울산광역시,문화서비스,130.0
202502,울산광역시,의료관광,68217.0
202502,울산광역시,뷰티,25230.0
202502,울산광역시,일반외식업,300637.0
202502,울산광역시,제과음료업,28490.0
202502,세종특별자치시,관광총소비,333076.0
202502,세종특별자치시,기타숙박,134517.0
202502,세종특별자치시,육상운송,9969.0
202502,세종특별자치시,기타관광쇼핑,40197.0
202502,세종특별자치시,레저용품쇼핑,593.0
202502,세종특별자치시,대형쇼핑몰,10885.0
202502,세종특별자치시,관광유원시설,70.0
202502,세종특별자치시,골프장,3041.0
202502,세종특별자치시,기타레저,4023.0
202502,세종특별자치시,문화서비스,201.0
202502,세종특별자치시,의료관광,19024.0
202502,세종특별자치시,뷰티,8253.0
202502,세종특별자치시,일반외식업,89277.0
202502,세종특별자치시,제과음료업,13025.0
202502,경기도,관광총소비,5.7978776E7
202502,경기도,호텔,3165567.0
202502,경기도,콘도,7359.0
202502,경기도,캠핑장/펜션,14502.0
202502,경기도,기타숙박,6694225.0
202502,경기도,여행업,46579.0
202502,경기도,육상운송,1516010.0
202502,경기도,수상운송,5205.0
202502,경기도,렌터카,395439.0
202502,경기도,기타관광쇼핑,9483160.0
202502,경기도,레저용품쇼핑,3565841.0
202502,경기도,대형쇼핑몰,1.3591371E7
202502,경기도,관광유원시설,346347.0
202502,경기도,골프장,138079.0
202502,경기도,스키장,330.0
202502,경기도,기타레저,672907.0
202502,경기도,문화서비스,102530.0
202502,경기도,의료관광,3918143.0
202502,경기도,뷰티,1817287.0
202502,경기도,일반외식업,1.1289432E7
202502,경기도,제과음료업,1208462.0
202502,충청북도,관광총소비,1729311.0
202502,충청북도,호텔,61165.0
202502,충청북도,콘도,55.0
202502,충청북도,캠핑장/펜션,10690.0
202502,충청북도,기타숙박,301351.0
202502,충청북도,육상운송,62766.0
202502,충청북도,수상운송,19.0
202502,충청북도,항공운송,7024.0
202502,충청북도,렌터카,6614.0
202502,충청북도,면세점,17347.0
202502,충청북도,기타관광쇼핑,329939.0
202502,충청북도,레저용품쇼핑,19868.0
202502,충청북도,대형쇼핑몰,249655.0
202502,충청북도,관광유원시설,2064.0
202502,충청북도,골프장,5507.0
202502,충청북도,기타레저,14614.0
202502,충청북도,문화서비스,171.0
202502,충청북도,의료관광,103069.0
202502,충청북도,뷰티,28848.0
202502,충청북도,일반외식업,464837.0
202502,충청북도,제과음료업,43710.0
202502,충청남도,관광총소비,3063475.0
202502,충청남도,호텔,27719.0
202502,충청남도,콘도,19722.0
202502,충청남도,캠핑장/펜션,1241.0
202502,충청남도,기타숙박,508968.0
202502,충청남도,여행업,50.0
202502,충청남도,육상운송,116534.0
202502,충청남도,렌터카,6100.0
202502,충청남도,기타관광쇼핑,761503.0
202502,충청남도,레저용품쇼핑,31416.0
202502,충청남도,대형쇼핑몰,419159.0
202502,충청남도,관광유원시설,764.0
202502,충청남도,골프장,8217.0
202502,충청남도,기타레저,53743.0
202502,충청남도,문화서비스,410.0
202502,충청남도,의료관광,209523.0
202502,충청남도,뷰티,61654.0
202502,충청남도,일반외식업,740463.0
202502,충청남도,제과음료업,96291.0
202502,전라남도,관광총소비,1290099.0
202502,전라남도,호텔,51888.0
202502,전라남도,콘도,5940.0
202502,전라남도,캠핑장/펜션,7326.0
202502,전라남도,기타숙박,215677.0
202502,전라남도,여행업,738.0
202502,전라남도,육상운송,39204.0
202502,전라남도,수상운송,385.0
202502,전라남도,렌터카,35985.0
202502,전라남도,기타관광쇼핑,229813.0
202502,전라남도,레저용품쇼핑,23030.0
202502,전라남도,대형쇼핑몰,201814.0
202502,전라남도,관광유원시설,117.0
202502,전라남도,골프장,13603.0
202502,전라남도,기타레저,22752.0
202502,전라남도,문화서비스,2301.0
202502,전라남도,의료관광,54816.0
202502,전라남도,뷰티,23361.0
202502,전라남도,일반외식업,318053.0
202502,전라남도,제과음료업,43296.0
202502,경상북도,관광총소비,4214963.0
202502,경상북도,호텔,919105.0
202502,경상북도,콘도,3473.0
202502,경상북도,캠핑장/펜션,16412.0
202502,경상북도,기타숙박,301379.0
202502,경상북도,여행업,550.0
202502,경상북도,육상운송,133733.0
202502,경상북도,렌터카,12589.0
202502,경상북도,기타관광쇼핑,782362.0
202502,경상북도,레저용품쇼핑,38037.0
202502,경상북도,대형쇼핑몰,292947.0
202502,경상북도,관광유원시설,1367.0
202502,경상북도,골프장,119155.0
202502,경상북도,기타레저,21605.0
202502,경상북도,문화서비스,2464.0
202502,경상북도,의료관광,100365.0
202502,경상북도,뷰티,83360.0
202502,경상북도,일반외식업,1249178.0
202502,경상북도,제과음료업,136882.0
202502,경상남도,관광총소비,4210098.0
202502,경상남도,호텔,369413.0
202502,경상남도,콘도,1563.0
202502,경상남도,캠핑장/펜션,744.0
202502,경상남도,기타숙박,756451.0
202502,경상남도,여행업,3205.0
202502,경상남도,육상운송,115350.0
202502,경상남도,수상운송,48.0
202502,경상남도,렌터카,13298.0
202502,경상남도,기타관광쇼핑,443056.0
202502,경상남도,레저용품쇼핑,93184.0
202502,경상남도,대형쇼핑몰,987300.0
202502,경상남도,관광유원시설,1612.0
202502,경상남도,골프장,56662.0
202502,경상남도,기타레저,30490.0
202502,경상남도,문화서비스,1284.0
202502,경상남도,의료관광,184988.0
202502,경상남도,뷰티,63639.0
202502,경상남도,일반외식업,998355.0
202502,경상남도,제과음료업,89454.0
202502,제주특별자치도,관광총소비,1.9081763E7
202502,제주특별자치도,호텔,682172.0
202502,제주특별자치도,콘도,1043720.0
202502,제주특별자치도,캠핑장/펜션,2701.0
202502,제주특별자치도,기타숙박,537584.0
202502,제주특별자치도,여행업,42787.0
202502,제주특별자치도,육상운송,178979.0
202502,제주특별자치도,수상운송,4717.0
202502,제주특별자치도,항공운송,8962.0
202502,제주특별자치도,렌터카,514538.0
202502,제주특별자치도,면세점,1963200.0
202502,제주특별자치도,기타관광쇼핑,5024080.0
202502,제주특별자치도,레저용품쇼핑,524857.0
202502,제주특별자치도,대형쇼핑몰,1716640.0
202502,제주특별자치도,관광유원시설,31791.0
202502,제주특별자치도,골프장,58834.0
202502,제주특별자치도,기타레저,133066.0
202502,제주특별자치도,문화서비스,124206.0
202502,제주특별자치도,의료관광,1577399.0
202502,제주특별자치도,뷰티,247877.0
202502,제주특별자치도,일반외식업,3845616.0
202502,제주특별자치도,제과음료업,818035.0
202502,강원특별자치도,관광총소비,5118420.0
202502,강원특별자치도,호텔,1050726.0
202502,강원특별자치도,콘도,225688.0
202502,강원특별자치도,캠핑장/펜션,223635.0
202502,강원특별자치도,기타숙박,478754.0
202502,강원특별자치도,여행업,475.0
202502,강원특별자치도,육상운송,93710.0
202502,강원특별자치도,수상운송,58.0
202502,강원특별자치도,렌터카,643.0
202502,강원특별자치도,기타관광쇼핑,699589.0
202502,강원특별자치도,레저용품쇼핑,159545.0
202502,강원특별자치도,대형쇼핑몰,221609.0
202502,강원특별자치도,관광유원시설,26916.0
202502,강원특별자치도,골프장,422933.0
202502,강원특별자치도,스키장,148128.0
202502,강원특별자치도,기타레저,162646.0
202502,강원특별자치도,문화서비스,1186.0
202502,강원특별자치도,의료관광,102454.0
202502,강원특별자치도,뷰티,43335.0
202502,강원특별자치도,일반외식업,931549.0
202502,강원특별자치도,제과음료업,124841.0
202502,전북특별자치도,관광총소비,2107902.0
202502,전북특별자치도,호텔,18168.0
202502,전북특별자치도,콘도,659.0
202502,전북특별자치도,캠핑장/펜션,402.0
202502,전북특별자치도,기타숙박,282237.0
202502,전북특별자치도,여행업,6470.0
202502,전북특별자치도,육상운송,49510.0
202502,전북특별자치도,수상운송,162.0
