기준년월,지자체,KTO업종중분류명,소비액(천원)
202301,대구광역시,콘도,8.0
202301,대구광역시,캠핑장/펜션,475.0
202301,대구광역시,기타숙박,86580.0
202301,대구광역시,육상운송,37477.0
202301,대구광역시,항공운송,1053.0
202301,대구광역시,렌터카,4159.0
202301,대구광역시,기타관광쇼핑,396454.0
202301,대구광역시,레저용품쇼핑,75465.0
202301,대구광역시,대형쇼핑몰,1054008.0
202301,대구광역시,관광유원시설,17115.0
202301,대구광역시,골프장,3784.0
202301,대구광역시,기타레저,34203.0
202301,대구광역시,문화서비스,3829.0
202301,대구광역시,의료관광,286755.0
202301,대구광역시,뷰티,65171.0
202301,대구광역시,일반외식업,646942.0
202301,대구광역시,제과음료업,107758.0
202301,인천광역시,관광총소비,3.381468E7
202301,인천광역시,호텔,1.4835938E7
202301,인천광역시,캠핑장/펜션,4214.0
202301,인천광역시,기타숙박,397679.0
202301,인천광역시,여행업,2841.0
202301,인천광역시,육상운송,191567.0
202301,인천광역시,렌터카,271385.0
202301,인천광역시,면세점,1.0599536E7
202301,인천광역시,기타관광쇼핑,1313190.0
202301,인천광역시,레저용품쇼핑,58758.0
202301,인천광역시,대형쇼핑몰,2322888.0
202301,인천광역시,관광유원시설,3474.0
202301,인천광역시,골프장,4910.0
202301,인천광역시,기타레저,57252.0
202301,인천광역시,문화서비스,2981.0
202301,인천광역시,의료관광,788168.0
202301,인천광역시,뷰티,120760.0
202301,인천광역시,일반외식업,2062063.0
202301,인천광역시,제과음료업,777078.0
202301,광주광역시,관광총소비,1023445.0
202301,광주광역시,호텔,20322.0
202301,광주광역시,캠핑장/펜션,1003.0
202301,광주광역시,기타숙박,77749.0
202301,광주광역시,육상운송,13738.0
202301,광주광역시,렌터카,2074.0
202301,광주광역시,기타관광쇼핑,161469.0
202301,광주광역시,레저용품쇼핑,30681.0
202301,광주광역시,대형쇼핑몰,375300.0
202301,광주광역시,관광유원시설,544.0
202301,광주광역시,골프장,656.0
202301,광주광역시,기타레저,6802.0
202301,광주광역시,문화서비스,27418.0
202301,광주광역시,의료관광,91559.0
202301,광주광역시,뷰티,23398.0
202301,광주광역시,일반외식업,162664.0
202301,광주광역시,제과음료업,28067.0
202301,대전광역시,관광총소비,1969837.0
202301,대전광역시,호텔,150106.0
202301,대전광역시,캠핑장/펜션,30.0
202301,대전광역시,기타숙박,224487.0
202301,대전광역시,육상운송,619623.0
202301,대전광역시,렌터카,1604.0
202301,대전광역시,기타관광쇼핑,183218.0
202301,대전광역시,레저용품쇼핑,15951.0
202301,대전광역시,대형쇼핑몰,363111.0
202301,대전광역시,관광유원시설,434.0
202301,대전광역시,골프장,1097.0
202301,대전광역시,기타레저,9670.0
202301,대전광역시,문화서비스,4349.0
202301,대전광역시,의료관광,81493.0
202301,대전광역시,뷰티,23317.0
202301,대전광역시,일반외식업,256012.0
202301,대전광역시,제과음료업,35335.0
202301,울산광역시,관광총소비,911997.0
202301,울산광역시,호텔,240392.0
202301,울산광역시,캠핑장/펜션,60.0
202301,울산광역시,기타숙박,58389.0
202301,울산광역시,여행업,406.0
202301,울산광역시,육상운송,20842.0
202301,울산광역시,렌터카,3200.0
202301,울산광역시,기타관광쇼핑,85285.0
202301,울산광역시,레저용품쇼핑,4864.0
202301,울산광역시,대형쇼핑몰,248565.0
202301,울산광역시,관광유원시설,31.0
202301,울산광역시,골프장,8814.0
202301,울산광역시,기타레저,7302.0
202301,울산광역시,문화서비스,325.0
202301,울산광역시,의료관광,47943.0
202301,울산광역시,뷰티,15525.0
202301,울산광역시,일반외식업,155095.0
202301,울산광역시,제과음료업,14958.0
202301,세종특별자치시,관광총소비,172279.0
202301,세종특별자치시,기타숙박,260.0
202301,세종특별자치시,육상운송,5994.0
202301,세종특별자치시,기타관광쇼핑,31787.0
202301,세종특별자치시,레저용품쇼핑,1489.0
202301,세종특별자치시,대형쇼핑몰,38043.0
202301,세종특별자치시,골프장,253.0
202301,세종특별자치시,기타레저,2553.0
202301,세종특별자치시,문화서비스,855.0
202301,세종특별자치시,의료관광,12106.0
202301,세종특별자치시,뷰티,5861.0
202301,세종특별자치시,일반외식업,64741.0
202301,세종특별자치시,제과음료업,8336.0
202301,경기도,관광총소비,3.7203767E7
202301,경기도,호텔,2258089.0
202301,경기도,콘도,1155.0
202301,경기도,캠핑장/펜션,4290.0
202301,경기도,기타숙박,4055553.0
202301,경기도,여행업,27469.0
202301,경기도,육상운송,777589.0
202301,경기도,수상운송,2591.0
202301,경기도,렌터카,247612.0
202301,경기도,기타관광쇼핑,5902287.0
202301,경기도,레저용품쇼핑,1196878.0
202301,경기도,대형쇼핑몰,9738037.0
202301,경기도,관광유원시설,148398.0
202301,경기도,골프장,76013.0
202301,경기도,기타레저,358406.0
202301,경기도,문화서비스,70309.0
202301,경기도,의료관광,2562942.0
202301,경기도,뷰티,1076157.0
202301,경기도,일반외식업,7855701.0
202301,경기도,제과음료업,844290.0
202301,충청북도,관광총소비,1002710.0
202301,충청북도,호텔,6513.0
202301,충청북도,콘도,144.0
202301,충청북도,캠핑장/펜션,491.0
202301,충청북도,기타숙박,238336.0
202301,충청북도,육상운송,52940.0
202301,충청북도,렌터카,352.0
202301,충청북도,면세점,74.0
202301,충청북도,기타관광쇼핑,167553.0
202301,충청북도,레저용품쇼핑,15692.0
202301,충청북도,대형쇼핑몰,221506.0
202301,충청북도,관광유원시설,444.0
202301,충청북도,골프장,975.0
202301,충청북도,기타레저,10996.0
202301,충청북도,문화서비스,858.0
202301,충청북도,의료관광,71871.0
202301,충청북도,뷰티,21907.0
202301,충청북도,일반외식업,165108.0
202301,충청북도,제과음료업,26950.0
202301,충청남도,관광총소비,1819533.0
202301,충청남도,호텔,140193.0
202301,충청남도,콘도,18295.0
202301,충청남도,캠핑장/펜션,1440.0
202301,충청남도,기타숙박,86364.0
202301,충청남도,여행업,450.0
202301,충청남도,육상운송,89526.0
202301,충청남도,렌터카,3784.0
202301,충청남도,기타관광쇼핑,458472.0
202301,충청남도,레저용품쇼핑,36101.0
202301,충청남도,대형쇼핑몰,258414.0
202301,충청남도,관광유원시설,684.0
202301,충청남도,골프장,8836.0
202301,충청남도,기타레저,16274.0
202301,충청남도,문화서비스,1073.0
202301,충청남도,의료관광,212064.0
202301,충청남도,뷰티,39705.0
202301,충청남도,일반외식업,379307.0
202301,충청남도,제과음료업,68552.0
202301,전라남도,관광총소비,1091305.0
202301,전라남도,호텔,38374.0
202301,전라남도,콘도,3696.0
202301,전라남도,캠핑장/펜션,274.0
202301,전라남도,기타숙박,91962.0
202301,전라남도,여행업,99.0
202301,전라남도,육상운송,37393.0
202301,전라남도,수상운송,300.0
202301,전라남도,렌터카,15363.0
202301,전라남도,기타관광쇼핑,185503.0
202301,전라남도,레저용품쇼핑,20159.0
202301,전라남도,대형쇼핑몰,377511.0
202301,전라남도,관광유원시설,126.0
202301,전라남도,골프장,11719.0
202301,전라남도,기타레저,15122.0
202301,전라남도,문화서비스,2272.0
202301,전라남도,의료관광,27224.0
202301,전라남도,뷰티,19299.0
202301,전라남도,일반외식업,212913.0
202301,전라남도,제과음료업,31999.0
202301,경상북도,관광총소비,2248858.0
202301,경상북도,호텔,175310.0
202301,경상북도,콘도,7376.0
202301,경상북도,캠핑장/펜션,7965.0
202301,경상북도,기타숙박,99132.0
202301,경상북도,여행업,561.0
202301,경상북도,육상운송,83377.0
202301,경상북도,수상운송,60.0
202301,경상북도,렌터카,18673.0
202301,경상북도,기타관광쇼핑,451851.0
202301,경상북도,레저용품쇼핑,20485.0
202301,경상북도,대형쇼핑몰,244580.0
202301,경상북도,관광유원시설,1245.0
202301,경상북도,골프장,9364.0
202301,경상북도,기타레저,20426.0
202301,경상북도,문화서비스,1811.0
202301,경상북도,의료관광,90311.0
202301,경상북도,뷰티,125122.0
202301,경상북도,일반외식업,808992.0
202301,경상북도,제과음료업,82216.0
202301,경상남도,관광총소비,2474905.0
202301,경상남도,호텔,170762.0
202301,경상남도,콘도,962.0
202301,경상남도,캠핑장/펜션,1129.0
202301,경상남도,기타숙박,337206.0
202301,경상남도,육상운송,76613.0
202301,경상남도,수상운송,85.0
202301,경상남도,렌터카,12719.0
202301,경상남도,기타관광쇼핑,294975.0
202301,경상남도,레저용품쇼핑,34899.0
202301,경상남도,대형쇼핑몰,702282.0
202301,경상남도,관광유원시설,900.0
202301,경상남도,골프장,59464.0
202301,경상남도,기타레저,23731.0
202301,경상남도,문화서비스,2133.0
202301,경상남도,의료관광,154998.0
202301,경상남도,뷰티,38680.0
202301,경상남도,일반외식업,498790.0
202301,경상남도,제과음료업,64575.0
202301,제주특별자치도,관광총소비,5134017.0
202301,제주특별자치도,호텔,283987.0
202301,제주특별자치도,콘도,151804.0
202301,제주특별자치도,캠핑장/펜션,5461.0
202301,제주특별자치도,기타숙박,568149.0
202301,제주특별자치도,여행업,56194.0
202301,제주특별자치도,육상운송,99994.0
202301,제주특별자치도,수상운송,5174.0
202301,제주특별자치도,항공운송,3802.0
202301,제주특별자치도,렌터카,266610.0
202301,제주특별자치도,면세점,188708.0
202301,제주특별자치도,기타관광쇼핑,1280679.0
202301,제주특별자치도,레저용품쇼핑,129103.0
202301,제주특별자치도,대형쇼핑몰,636009.0
202301,제주특별자치도,관광유원시설,8584.0
202301,제주특별자치도,골프장,33176.0
202301,제주특별자치도,기타레저,81193.0
202301,제주특별자치도,문화서비스,29079.0
202301,제주특별자치도,의료관광,233243.0
202301,제주특별자치도,뷰티,114461.0
202301,제주특별자치도,일반외식업,800581.0
202301,제주특별자치도,제과음료업,158026.0
202301,강원특별자치도,관광총소비,4113672.0
202301,강원특별자치도,호텔,1190519.0
202301,강원특별자치도,콘도,172482.0
202301,강원특별자치도,캠핑장/펜션,8920.0
202301,강원특별자치도,기타숙박,700914.0
202301,강원특별자치도,여행업,1689.0
202301,강원특별자치도,육상운송,78380.0
202301,강원특별자치도,수상운송,1012.0
202301,강원특별자치도,렌터카,5763.0
202301,강원특별자치도,면세점,3260.0
202301,강원특별자치도,기타관광쇼핑,439434.0
202301,강원특별자치도,레저용품쇼핑,180448.0
202301,강원특별자치도,대형쇼핑몰,199734.0
202301,강원특별자치도,관광유원시설,4030.0
202301,강원특별자치도,골프장,304893.0
202301,강원특별자치도,기타레저,21411.0
202301,강원특별자치도,문화서비스,2799.0
202301,강원특별자치도,의료관광,48761.0
202301,강원특별자치도,뷰티,29204.0
202301,강원특별자치도,일반외식업,629239.0
202301,강원특별자치도,제과음료업,90778.0
202301,전북특별자치도,관광총소비,1635433.0
202301,전북특별자치도,호텔,19583.0
202301,전북특별자치도,콘도,1084.0
202301,전북특별자치도,캠핑장/펜션,968.0
202301,전북특별자치도,기타숙박,134522.0
202301,전북특별자치도,육상운송,34647.0
202301,전북특별자치도,렌터카,4602.0
202301,전북특별자치도,기타관광쇼핑,244942.0
202301,전북특별자치도,레저용품쇼핑,38825.0
202301,전북특별자치도,대형쇼핑몰,379895.0
202301,전북특별자치도,관광유원시설,4.0
202301,전북특별자치도,골프장,4526.0
202301,전북특별자치도,기타레저,12511.0
202301,전북특별자치도,문화서비스,34366.0
202301,전북특별자치도,의료관광,98333.0
202301,전북특별자치도,뷰티,54428.0
202301,전북특별자치도,일반외식업,512651.0
202301,전북특별자치도,제과음료업,59545.0
202301,기타(지역 미분류),관광총소비,1.3991727E8
202301,기타(지역 미분류),호텔,4.0748132E7
202301,기타(지역 미분류),콘도,1939018.0
202301,기타(지역 미분류),캠핑장/펜션,163538.0
202301,기타(지역 미분류),기타숙박,1.5554929E7
202301,기타(지역 미분류),여행업,878621.0
202301,기타(지역 미분류),육상운송,4481658.0
202301,기타(지역 미분류),수상운송,487.0
202301,기타(지역 미분류),항공운송,5.0778601E7
202301,기타(지역 미분류),렌터카,273603.0
202301,기타(지역 미분류),면세점,8834812.0
202301,기타(지역 미분류),기타관광쇼핑,29757.0
202301,기타(지역 미분류),레저용품쇼핑,224165.0
202301,기타(지역 미분류),관광유원시설,45589.0
202301,기타(지역 미분류),골프장,992848.0
202301,기타(지역 미분류),기타레저,125135.0
202301,기타(지역 미분류),문화서비스,421454.0
202301,기타(지역 미분류),의료관광,4621025.0
202301,기타(지역 미분류),뷰티,468622.0
202301,기타(지역 미분류),일반외식업,8072903.0
202301,기타(지역 미분류),제과음료업,1262372.0
202302,서울특별시,관광총소비,2.26285291E8
202302,서울특별시,호텔,3.098779E7
202302,서울특별시,콘도,64680.0
202302,서울특별시,캠핑장/펜션,80925.0
202302,서울특별시,기타숙박,5553763.0
202302,서울특별시,여행업,303763.0
202302,서울특별시,육상운송,7133502.0
202302,서울특별시,수상운송,18114.0
202302,서울특별시,항공운송,726892.0
202302,서울특별시,렌터카,61489.0
202302,서울특별시,면세점,8045537.0
202302,서울특별시,기타관광쇼핑,3.5626819E7
202302,서울특별시,레저용품쇼핑,4275295.0
202302,서울특별시,대형쇼핑몰,5.1402279E7
202302,서울특별시,카지노,2.352508E7
202302,서울특별시,관광유원시설,5495.0
202302,서울특별시,골프장,43143.0
202302,서울특별시,기타레저,990837.0
202302,서울특별시,문화서비스,390077.0
202302,서울특별시,의료관광,1.9964484E7
202302,서울특별시,뷰티,8114013.0
202302,서울특별시,일반외식업,2.4230354E7
202302,서울특별시,제과음료업,4740958.0
202302,부산광역시,관광총소비,1.8838599E7
202302,부산광역시,호텔,1584102.0
202302,부산광역시,캠핑장/펜션,4226.0
202302,부산광역시,기타숙박,1023274.0
202302,부산광역시,여행업,2822.0
202302,부산광역시,육상운송,129613.0
202302,부산광역시,수상운송,12007.0
202302,부산광역시,항공운송,6283.0
202302,부산광역시,렌터카,12128.0
202302,부산광역시,면세점,522924.0
202302,부산광역시,기타관광쇼핑,2416689.0
202302,부산광역시,레저용품쇼핑,102976.0
202302,부산광역시,대형쇼핑몰,5999211.0
202302,부산광역시,카지노,3580400.0
202302,부산광역시,관광유원시설,59025.0
202302,부산광역시,골프장,17556.0
202302,부산광역시,기타레저,101066.0
202302,부산광역시,문화서비스,5933.0
202302,부산광역시,의료관광,534880.0
202302,부산광역시,뷰티,599589.0
202302,부산광역시,일반외식업,1866899.0
202302,부산광역시,제과음료업,256997.0
202302,대구광역시,관광총소비,3457497.0
202302,대구광역시,호텔,507862.0
202302,대구광역시,콘도,42.0
202302,대구광역시,캠핑장/펜션,802.0
202302,대구광역시,기타숙박,137875.0
202302,대구광역시,육상운송,37937.0
202302,대구광역시,항공운송,952.0
202302,대구광역시,렌터카,4592.0
202302,대구광역시,기타관광쇼핑,422456.0
202302,대구광역시,레저용품쇼핑,75715.0
202302,대구광역시,대형쇼핑몰,1067231.0
202302,대구광역시,관광유원시설,19049.0
202302,대구광역시,골프장,8126.0
202302,대구광역시,기타레저,34708.0
202302,대구광역시,문화서비스,6883.0
202302,대구광역시,의료관광,266006.0
202302,대구광역시,뷰티,70238.0
202302,대구광역시,일반외식업,676037.0
202302,대구광역시,제과음료업,120987.0
202302,인천광역시,관광총소비,2.8028269E7
202302,인천광역시,호텔,1.1923334E7
202302,인천광역시,캠핑장/펜션,4517.0
202302,인천광역시,기타숙박,450963.0
202302,인천광역시,여행업,4246.0
202302,인천광역시,육상운송,188264.0
202302,인천광역시,수상운송,440.0
202302,인천광역시,항공운송,45.0
202302,인천광역시,렌터카,279204.0
202302,인천광역시,면세점,9047524.0
202302,인천광역시,기타관광쇼핑,1170702.0
202302,인천광역시,레저용품쇼핑,45363.0
202302,인천광역시,대형쇼핑몰,1771122.0
202302,인천광역시,관광유원시설,3237.0
202302,인천광역시,골프장,10004.0
202302,인천광역시,기타레저,56524.0
202302,인천광역시,문화서비스,2066.0
202302,인천광역시,의료관광,586944.0
202302,인천광역시,뷰티,114680.0
202302,인천광역시,일반외식업,1716055.0
202302,인천광역시,제과음료업,653035.0
202302,광주광역시,관광총소비,924454.0
202302,광주광역시,호텔,32091.0
202302,광주광역시,캠핑장/펜션,899.0
202302,광주광역시,기타숙박,84007.0
202302,광주광역시,육상운송,6341.0
202302,광주광역시,렌터카,1474.0
202302,광주광역시,기타관광쇼핑,140125.0
202302,광주광역시,레저용품쇼핑,19565.0
202302,광주광역시,대형쇼핑몰,358266.0
202302,광주광역시,관광유원시설,5.0
202302,광주광역시,골프장,627.0
202302,광주광역시,기타레저,4539.0
202302,광주광역시,문화서비스,18412.0
202302,광주광역시,의료관광,50641.0
202302,광주광역시,뷰티,13152.0
202302,광주광역시,일반외식업,165400.0
202302,광주광역시,제과음료업,28909.0
202302,대전광역시,관광총소비,2253469.0
202302,대전광역시,호텔,425331.0
202302,대전광역시,캠핑장/펜션,30.0
202302,대전광역시,기타숙박,254901.0
202302,대전광역시,육상운송,633737.0
202302,대전광역시,렌터카,3080.0
202302,대전광역시,기타관광쇼핑,157206.0
202302,대전광역시,레저용품쇼핑,4815.0
202302,대전광역시,대형쇼핑몰,358465.0
202302,대전광역시,관광유원시설,635.0
202302,대전광역시,골프장,1848.0
202302,대전광역시,기타레저,12185.0
202302,대전광역시,문화서비스,1181.0
202302,대전광역시,의료관광,86494.0
202302,대전광역시,뷰티,29598.0
202302,대전광역시,일반외식업,244822.0
202302,대전광역시,제과음료업,39141.0
202302,울산광역시,관광총소비,1050118.0
202302,울산광역시,호텔,435901.0
202302,울산광역시,캠핑장/펜션,127.0
202302,울산광역시,기타숙박,72754.0
202302,울산광역시,여행업,317.0
202302,울산광역시,육상운송,19129.0
202302,울산광역시,렌터카,2240.0
202302,울산광역시,기타관광쇼핑,70482.0
202302,울산광역시,레저용품쇼핑,3516.0
202302,울산광역시,대형쇼핑몰,199082.0
202302,울산광역시,골프장,7362.0
202302,울산광역시,기타레저,6383.0
202302,울산광역시,문화서비스,278.0
202302,울산광역시,의료관광,32575.0
202302,울산광역시,뷰티,13879.0
202302,울산광역시,일반외식업,169378.0
202302,울산광역시,제과음료업,16715.0
202302,세종특별자치시,관광총소비,149727.0
202302,세종특별자치시,캠핑장/펜션,229.0
202302,세종특별자치시,기타숙박,2928.0
202302,세종특별자치시,육상운송,5641.0
202302,세종특별자치시,기타관광쇼핑,30214.0
202302,세종특별자치시,레저용품쇼핑,530.0
202302,세종특별자치시,대형쇼핑몰,27259.0
202302,세종특별자치시,골프장,2894.0
202302,세종특별자치시,기타레저,3996.0
202302,세종특별자치시,문화서비스,375.0
202302,세종특별자치시,의료관광,9586.0
202302,세종특별자치시,뷰티,3114.0
202302,세종특별자치시,일반외식업,54792.0
202302,세종특별자치시,제과음료업,8168.0
202302,경기도,관광총소비,3.6467164E7
202302,경기도,호텔,2571712.0
202302,경기도,콘도,2334.0
202302,경기도,캠핑장/펜션,8552.0
202302,경기도,기타숙박,4604644.0
202302,경기도,여행업,27704.0
202302,경기도,육상운송,725904.0
202302,경기도,수상운송,1669.0
202302,경기도,렌터카,219603.0
202302,경기도,기타관광쇼핑,5549035.0
202302,경기도,레저용품쇼핑,1073919.0
202302,경기도,대형쇼핑몰,8111771.0
202302,경기도,관광유원시설,147927.0
202302,경기도,골프장,220026.0
202302,경기도,기타레저,372432.0
202302,경기도,문화서비스,52350.0
202302,경기도,의료관광,2581587.0
202302,경기도,뷰티,1040694.0
202302,경기도,일반외식업,8339147.0
202302,경기도,제과음료업,816154.0
202302,충청북도,관광총소비,1099771.0
202302,충청북도,호텔,7359.0
202302,충청북도,콘도,562.0
202302,충청북도,캠핑장/펜션,2475.0
202302,충청북도,기타숙박,255875.0
202302,충청북도,여행업,1518.0
202302,충청북도,육상운송,42388.0
202302,충청북도,수상운송,34.0
202302,충청북도,렌터카,220.0
202302,충청북도,기타관광쇼핑,298062.0
202302,충청북도,레저용품쇼핑,8780.0
202302,충청북도,대형쇼핑몰,155545.0
202302,충청북도,관광유원시설,2371.0
202302,충청북도,골프장,13149.0
202302,충청북도,기타레저,11482.0
202302,충청북도,문화서비스,208.0
202302,충청북도,의료관광,41467.0
202302,충청북도,뷰티,15540.0
202302,충청북도,일반외식업,219833.0
202302,충청북도,제과음료업,22904.0
202302,충청남도,관광총소비,1722478.0
202302,충청남도,호텔,214667.0
202302,충청남도,콘도,18805.0
202302,충청남도,캠핑장/펜션,579.0
202302,충청남도,기타숙박,131383.0
202302,충청남도,육상운송,72153.0
202302,충청남도,렌터카,21415.0
202302,충청남도,기타관광쇼핑,396721.0
202302,충청남도,레저용품쇼핑,26975.0
202302,충청남도,대형쇼핑몰,218651.0
202302,충청남도,관광유원시설,1402.0
202302,충청남도,골프장,5173.0
202302,충청남도,기타레저,21328.0
202302,충청남도,문화서비스,1354.0
202302,충청남도,의료관광,128053.0
202302,충청남도,뷰티,31103.0
202302,충청남도,일반외식업,374925.0
202302,충청남도,제과음료업,57790.0
202302,전라남도,관광총소비,1178112.0
202302,전라남도,호텔,72714.0
202302,전라남도,콘도,6473.0
202302,전라남도,캠핑장/펜션,6198.0
202302,전라남도,기타숙박,139179.0
202302,전라남도,여행업,68.0
202302,전라남도,육상운송,27600.0
202302,전라남도,수상운송,210.0
202302,전라남도,렌터카,3938.0
202302,전라남도,면세점,1228.0
202302,전라남도,기타관광쇼핑,189751.0
202302,전라남도,레저용품쇼핑,18427.0
202302,전라남도,대형쇼핑몰,282695.0
202302,전라남도,관광유원시설,37.0
202302,전라남도,골프장,13831.0
202302,전라남도,기타레저,10933.0
202302,전라남도,문화서비스,366.0
202302,전라남도,의료관광,25140.0
202302,전라남도,뷰티,159616.0
202302,전라남도,일반외식업,188332.0
202302,전라남도,제과음료업,31377.0
202302,경상북도,관광총소비,2480383.0
202302,경상북도,호텔,234456.0
202302,경상북도,콘도,3590.0
202302,경상북도,캠핑장/펜션,9864.0
202302,경상북도,기타숙박,131098.0
202302,경상북도,여행업,345.0
202302,경상북도,육상운송,79062.0
202302,경상북도,수상운송,30.0
202302,경상북도,렌터카,27102.0
202302,경상북도,기타관광쇼핑,496683.0
202302,경상북도,레저용품쇼핑,33535.0
202302,경상북도,대형쇼핑몰,222303.0
202302,경상북도,관광유원시설,623.0
202302,경상북도,골프장,14208.0
202302,경상북도,기타레저,20076.0
202302,경상북도,문화서비스,2755.0
202302,경상북도,의료관광,101634.0
202302,경상북도,뷰티,102476.0
202302,경상북도,일반외식업,919200.0
202302,경상북도,제과음료업,81344.0
202302,경상남도,관광총소비,2575057.0
202302,경상남도,호텔,315792.0
202302,경상남도,콘도,805.0
202302,경상남도,캠핑장/펜션,360.0
202302,경상남도,기타숙박,380714.0
202302,경상남도,여행업,10.0
202302,경상남도,육상운송,66333.0
202302,경상남도,수상운송,54.0
202302,경상남도,렌터카,13224.0
202302,경상남도,기타관광쇼핑,287245.0
202302,경상남도,레저용품쇼핑,28324.0
202302,경상남도,대형쇼핑몰,593194.0
202302,경상남도,관광유원시설,597.0
202302,경상남도,골프장,19180.0
202302,경상남도,기타레저,17050.0
202302,경상남도,문화서비스,1225.0
202302,경상남도,의료관광,142131.0
202302,경상남도,뷰티,32390.0
202302,경상남도,일반외식업,598798.0
202302,경상남도,제과음료업,77631.0
202302,제주특별자치도,관광총소비,4207318.0
202302,제주특별자치도,호텔,160798.0
202302,제주특별자치도,콘도,96528.0
202302,제주특별자치도,캠핑장/펜션,7176.0
202302,제주특별자치도,기타숙박,590759.0
202302,제주특별자치도,여행업,67395.0
202302,제주특별자치도,육상운송,82692.0
202302,제주특별자치도,수상운송,2803.0
202302,제주특별자치도,항공운송,5897.0
202302,제주특별자치도,렌터카,195438.0
202302,제주특별자치도,면세점,173635.0
202302,제주특별자치도,기타관광쇼핑,1072221.0
202302,제주특별자치도,레저용품쇼핑,93156.0
202302,제주특별자치도,대형쇼핑몰,368519.0
202302,제주특별자치도,관광유원시설,6633.0
202302,제주특별자치도,골프장,53481.0
202302,제주특별자치도,기타레저,55016.0
202302,제주특별자치도,문화서비스,17950.0
202302,제주특별자치도,의료관광,307689.0
202302,제주특별자치도,뷰티,92468.0
202302,제주특별자치도,일반외식업,634508.0
202302,제주특별자치도,제과음료업,122558.0
202302,강원특별자치도,관광총소비,2977486.0
202302,강원특별자치도,호텔,717357.0
202302,강원특별자치도,콘도,224241.0
202302,강원특별자치도,캠핑장/펜션,4921.0
202302,강원특별자치도,기타숙박,537146.0
202302,강원특별자치도,여행업,809.0
202302,강원특별자치도,육상운송,60690.0
202302,강원특별자치도,수상운송,168.0
202302,강원특별자치도,렌터카,1973.0
202302,강원특별자치도,면세점,1148.0
202302,강원특별자치도,기타관광쇼핑,333461.0
202302,강원특별자치도,레저용품쇼핑,95619.0
202302,강원특별자치도,대형쇼핑몰,175939.0
202302,강원특별자치도,관광유원시설,2627.0
202302,강원특별자치도,골프장,168798.0
202302,강원특별자치도,기타레저,20387.0
202302,강원특별자치도,문화서비스,1643.0
202302,강원특별자치도,의료관광,47490.0
202302,강원특별자치도,뷰티,26468.0
202302,강원특별자치도,일반외식업,489607.0
202302,강원특별자치도,제과음료업,66995.0
202302,전북특별자치도,관광총소비,1585141.0
202302,전북특별자치도,호텔,17876.0
202302,전북특별자치도,콘도,297.0
202302,전북특별자치도,캠핑장/펜션,47.0
202302,전북특별자치도,기타숙박,174197.0
202302,전북특별자치도,육상운송,32785.0
202302,전북특별자치도,렌터카,4456.0
202302,전북특별자치도,기타관광쇼핑,235048.0
202302,전북특별자치도,레저용품쇼핑,24641.0
202302,전북특별자치도,대형쇼핑몰,360707.0
202302,전북특별자치도,골프장,5470.0
202302,전북특별자치도,기타레저,8661.0
202302,전북특별자치도,문화서비스,50155.0
202302,전북특별자치도,의료관광,88665.0
202302,전북특별자치도,뷰티,43809.0
202302,전북특별자치도,일반외식업,484301.0
202302,전북특별자치도,제과음료업,54026.0
202302,기타(지역 미분류),관광총소비,1.30856169E8
202302,기타(지역 미분류),호텔,3.7721752E7
202302,기타(지역 미분류),콘도,2088237.0
202302,기타(지역 미분류),캠핑장/펜션,179501.0
