기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202301,13316.0,934.76,원/싱가폴달러,80.42,달러/배럴
202302,12173.0,990.08,원/싱가폴달러,82.11,달러/배럴
202303,34337.0,982.04,원/싱가폴달러,78.51,달러/배럴
202304,31144.0,1006.29,원/싱가폴달러,83.44,달러/배럴
202305,30557.0,987.21,원/싱가폴달러,74.96,달러/배럴
202306,35377.0,975.36,원/싱가폴달러,74.99,달러/배럴
202307,13348.0,961.18,원/싱가폴달러,80.45,달러/배럴
202308,15070.0,979.05,원/싱가폴달러,86.46,달러/배럴
202309,26929.0,986.99,원/싱가폴달러,93.25,달러/배럴
202310,34710.0,991.17,원/싱가폴달러,89.75,달러/배럴
202311,44456.0,967.18,원/싱가폴달러,83.55,달러/배럴
202312,56397.0,976.85,원/싱가폴달러,77.33,달러/배럴
202401,14036.0,996.5,원/싱가폴달러,78.85,달러/배럴
202402,15282.0,992.16,원/싱가폴달러,80.88,달러/배럴
202403,38849.0,997.67,원/싱가폴달러,84.18,달러/배럴
202404,32481.0,1016.24,원/싱가폴달러,89.17,달러/배럴
202405,37306.0,1019.67,원/싱가폴달러,84.04,달러/배럴
202406,34134.0,1027.56,원/싱가폴달러,82.56,달러/배럴
202407,14068.0,1031.71,원/싱가폴달러,83.83,달러/배럴
202408,17295.0,1024.95,원/싱가폴달러,77.6,달러/배럴
202409,26006.0,1030.37,원/싱가폴달러,73.52,달러/배럴
202410,40841.0,1054.46,원/싱가폴달러,74.94,달러/배럴
202411,43582.0,1044.44,원/싱가폴달러,72.61,달러/배럴
202412,61548.0,1088.92,원/싱가폴달러,73.23,달러/배럴
202501,17575.0,1059.15,원/싱가폴달러,80.41,달러/배럴
202502,15485.0,1068.87,원/싱가폴달러,77.92,달러/배럴
202503,36370.0,1098.34,원/싱가폴달러,72.49,달러/배럴
202504,37953.0,1099.39,원/싱가폴달러,67.74,달러/배럴
202505,37734.0,1073.51,원/싱가폴달러,63.73,달러/배럴
202506,40211.0,1063.34,원/싱가폴달러,69.26,달러/배럴
202507,16008.0,1080.02,원/싱가폴달러,70.87,달러/배럴
202508,15894.0,1082.57,원/싱가폴달러,69.39,달러/배럴
202509,29816.0,1091.47,원/싱가폴달러,70.01,달러/배럴
202510,39995.0,1098.08,원/싱가폴달러,65.0,달러/배럴
202511,48541.0,1129.55,원/싱가폴달러,64.47,달러/배럴
202512,64053.0,1117.53,원/싱가폴달러,62.05,달러/배럴
