기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202304,15273.0,1674.41,원/영국파운드,83.44,달러/배럴
202305,10517.0,1650.53,원/영국파운드,74.96,달러/배럴
202306,8555.0,1658.71,원/영국파운드,74.99,달러/배럴
202307,14236.0,1648.55,원/영국파운드,80.45,달러/배럴
202308,10344.0,1681.15,원/영국파운드,86.46,달러/배럴
202309,10477.0,1671.91,원/영국파운드,93.25,달러/배럴
202310,13352.0,1647.16,원/영국파운드,89.75,달러/배럴
202311,9990.0,1636.39,원/영국파운드,83.55,달러/배럴
202312,6933.0,1641.79,원/영국파운드,77.33,달러/배럴
202401,6750.0,1690.5,원/영국파운드,78.85,달러/배럴
202402,6905.0,1688.98,원/영국파운드,80.88,달러/배럴
202403,15993.0,1712.75,원/영국파운드,84.18,달러/배럴
202404,19068.0,1731.85,원/영국파운드,89.17,달러/배럴
202405,13562.0,1752.15,원/영국파운드,84.04,달러/배럴
202406,11417.0,1766.6,원/영국파운드,82.56,달러/배럴
202407,11169.0,1779.63,원/영국파운드,83.83,달러/배럴
202408,13458.0,1757.99,원/영국파운드,77.6,달러/배럴
202409,13383.0,1765.56,원/영국파운드,73.52,달러/배럴
202410,16646.0,1803.31,원/영국파운드,74.94,달러/배럴
202411,10924.0,1779.4,원/영국파운드,72.61,달러/배럴
202412,8218.0,1859.09,원/영국파운드,73.23,달러/배럴
202501,6905.0,1779.87,원/영국파운드,80.41,달러/배럴
202502,7398.0,1814.4,원/영국파운드,77.92,달러/배럴
202503,15717.0,1897.36,원/영국파운드,72.49,달러/배럴
202504,24459.0,1928.6,원/영국파운드,67.74,달러/배럴
202505,16606.0,1864.48,원/영국파운드,63.73,달러/배럴
202506,13937.0,1861.86,원/영국파운드,69.26,달러/배럴
202507,13020.0,1869.2,원/영국파운드,70.87,달러/배럴
202508,15571.0,1875.86,원/영국파운드,69.39,달러/배럴
202509,16239.0,1893.78,원/영국파운드,70.01,달러/배럴
202510,19206.0,1899.4,원/영국파운드,65.0,달러/배럴
202511,13697.0,1939.32,원/영국파운드,64.47,달러/배럴
202512,9185.0,1932.31,원/영국파운드,62.05,달러/배럴
