기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202210,12349.0,302.3,원/말레이지아링기트,91.16,달러/배럴
202211,13113.0,295.33,원/말레이지아링기트,86.26,달러/배럴
202212,20713.0,287.06,원/말레이지아링기트,77.22,달러/배럴
202301,11058.0,289.52,원/말레이지아링기트,80.42,달러/배럴
202302,16486.0,302.38,원/말레이지아링기트,82.11,달러/배럴
202303,23569.0,294.82,원/말레이지아링기트,78.51,달러/배럴
202304,25679.0,302.94,원/말레이지아링기트,83.44,달러/배럴
202305,21544.0,293.05,원/말레이지아링기트,74.96,달러/배럴
202306,15799.0,283.43,원/말레이지아링기트,74.99,달러/배럴
202307,11356.0,281.04,원/말레이지아링기트,80.45,달러/배럴
202308,15522.0,286.98,원/말레이지아링기트,86.46,달러/배럴
202309,21867.0,287.56,원/말레이지아링기트,93.25,달러/배럴
202310,33321.0,284.83,원/말레이지아링기트,89.75,달러/배럴
202311,30565.0,277.07,원/말레이지아링기트,83.55,달러/배럴
202312,33106.0,279.85,원/말레이지아링기트,77.33,달러/배럴
202401,16913.0,284.3,원/말레이지아링기트,78.85,달러/배럴
202402,29516.0,279.85,원/말레이지아링기트,80.88,달러/배럴
202403,25294.0,285.59,원/말레이지아링기트,84.18,달러/배럴
202404,31993.0,289.4,원/말레이지아링기트,89.17,달러/배럴
202405,27380.0,292.63,원/말레이지아링기트,84.04,달러/배럴
202406,16138.0,294.93,원/말레이지아링기트,82.56,달러/배럴
202407,12275.0,299.53,원/말레이지아링기트,83.83,달러/배럴
202408,12913.0,309.74,원/말레이지아링기트,77.6,달러/배럴
202409,29347.0,319.9,원/말레이지아링기트,73.52,달러/배럴
202410,37050.0,321.52,원/말레이지아링기트,74.94,달러/배럴
202411,30623.0,314.7,원/말레이지아링기트,72.61,달러/배럴
202412,31394.0,329.69,원/말레이지아링기트,73.23,달러/배럴
202501,26188.0,326.26,원/말레이지아링기트,80.41,달러/배럴
202502,25161.0,324.08,원/말레이지아링기트,77.92,달러/배럴
202503,24780.0,330.68,원/말레이지아링기트,72.49,달러/배럴
202504,30811.0,332.41,원/말레이지아링기트,67.74,달러/배럴
202505,27416.0,325.5,원/말레이지아링기트,63.73,달러/배럴
202506,19945.0,320.73,원/말레이지아링기트,69.26,달러/배럴
202507,13840.0,326.63,원/말레이지아링기트,70.87,달러/배럴
202508,15516.0,329.29,원/말레이지아링기트,69.39,달러/배럴
202509,31359.0,332.83,원/말레이지아링기트,70.01,달러/배럴
202510,34016.0,338.86,원/말레이지아링기트,65.0,달러/배럴
202511,36250.0,354.5,원/말레이지아링기트,64.47,달러/배럴
202512,43865.0,354.56,원/말레이지아링기트,62.05,달러/배럴
