기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202306,121378.0,1312.8,원/미국달러,74.99,달러/배럴
202307,104823.0,1280.0,원/미국달러,80.45,달러/배럴
202308,83250.0,1321.4,원/미국달러,86.46,달러/배럴
202309,96925.0,1344.8,원/미국달러,93.25,달러/배럴
202310,115763.0,1352.8,원/미국달러,89.75,달러/배럴
202311,93498.0,1289.0,원/미국달러,83.55,달러/배럴
202312,78291.0,1289.4,원/미국달러,77.33,달러/배럴
202401,61754.0,1330.6,원/미국달러,78.85,달러/배럴
202402,62607.0,1334.0,원/미국달러,80.88,달러/배럴
202403,119955.0,1346.8,원/미국달러,84.18,달러/배럴
202404,122728.0,1378.7,원/미국달러,89.17,달러/배럴
202405,122694.0,1376.5,원/미국달러,84.04,달러/배럴
202406,151721.0,1389.2,원/미국달러,82.56,달러/배럴
202407,120874.0,1384.6,원/미국달러,83.83,달러/배럴
202408,102057.0,1335.3,원/미국달러,77.6,달러/배럴
202409,109695.0,1319.6,원/미국달러,73.52,달러/배럴
202410,141152.0,1383.3,원/미국달러,74.94,달러/배럴
202411,108982.0,1394.7,원/미국달러,72.61,달러/배럴
202412,95889.0,1470.0,원/미국달러,73.23,달러/배럴
202501,74262.0,1433.3,원/미국달러,80.41,달러/배럴
202502,72445.0,1439.6,원/미국달러,77.92,달러/배럴
202503,132117.0,1466.5,원/미국달러,72.49,달러/배럴
202504,153381.0,1438.5,원/미국달러,67.74,달러/배럴
202505,132324.0,1381.4,원/미국달러,63.73,달러/배럴
202506,166242.0,1356.4,원/미국달러,69.26,달러/배럴
202507,131832.0,1382.9,원/미국달러,70.87,달러/배럴
202508,111754.0,1388.6,원/미국달러,69.39,달러/배럴
202509,121682.0,1402.2,원/미국달러,70.01,달러/배럴
202510,148951.0,1423.2,원/미국달러,65.0,달러/배럴
202511,132651.0,1464.8,원/미국달러,64.47,달러/배럴
202512,105599.0,1434.9,원/미국달러,62.05,달러/배럴
