기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202303,24735.0,23.96,원/필리핀페소,78.51,달러/배럴
202304,35258.0,24.25,원/필리핀페소,83.44,달러/배럴
202305,28094.0,23.71,원/필리핀페소,74.96,달러/배럴
202306,29393.0,23.68,원/필리핀페소,74.99,달러/배럴
202307,26215.0,23.32,원/필리핀페소,80.45,달러/배럴
202308,24059.0,23.51,원/필리핀페소,86.46,달러/배럴
202309,27175.0,23.7,원/필리핀페소,93.25,달러/배럴
202310,43298.0,23.82,원/필리핀페소,89.75,달러/배럴
202311,39219.0,23.24,원/필리핀페소,83.55,달러/배럴
202312,35246.0,23.2,원/필리핀페소,77.33,달러/배럴
202401,26908.0,23.76,원/필리핀페소,78.85,달러/배럴
202402,25867.0,23.8,원/필리핀페소,80.88,달러/배럴
202403,54881.0,24.11,원/필리핀페소,84.18,달러/배럴
202404,50645.0,24.21,원/필리핀페소,89.17,달러/배럴
202405,44686.0,23.81,원/필리핀페소,84.04,달러/배럴
202406,44891.0,23.66,원/필리핀페소,82.56,달러/배럴
202407,34632.0,23.68,원/필리핀페소,83.83,달러/배럴
202408,35225.0,23.75,원/필리핀페소,77.6,달러/배럴
202409,40278.0,23.58,원/필리핀페소,73.52,달러/배럴
202410,58724.0,24.04,원/필리핀페소,74.94,달러/배럴
202411,50599.0,23.77,원/필리핀페소,72.61,달러/배럴
202412,49424.0,25.4,원/필리핀페소,73.23,달러/배럴
202501,36740.0,24.58,원/필리핀페소,80.41,달러/배럴
202502,37689.0,24.82,원/필리핀페소,77.92,달러/배럴
202503,50973.0,25.56,원/필리핀페소,72.49,달러/배럴
202504,69393.0,25.65,원/필리핀페소,67.74,달러/배럴
202505,60559.0,24.82,원/필리핀페소,63.73,달러/배럴
202506,53128.0,24.05,원/필리핀페소,69.26,달러/배럴
202507,41692.0,24.35,원/필리핀페소,70.87,달러/배럴
202508,40847.0,24.38,원/필리핀페소,69.39,달러/배럴
202509,47625.0,24.5,원/필리핀페소,70.01,달러/배럴
202510,62811.0,24.35,원/필리핀페소,65.0,달러/배럴
202511,60068.0,24.92,원/필리핀페소,64.47,달러/배럴
202512,53616.0,24.38,원/필리핀페소,62.05,달러/배럴
