기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
201908,12984.0,1343.83,원/유로,59.13,달러/배럴
201909,10242.0,1314.64,원/유로,61.13,달러/배럴
201910,12546.0,1303.17,원/유로,59.39,달러/배럴
201911,8111.0,1298.47,원/유로,61.99,달러/배럴
201912,6752.0,1297.43,원/유로,64.91,달러/배럴
202001,5982.0,1305.76,원/유로,64.32,달러/배럴
202002,5120.0,1337.61,원/유로,54.23,달러/배럴
202003,1217.0,1348.65,원/유로,33.71,달러/배럴
202004,280.0,1326.4,원/유로,20.39,달러/배럴
202005,157.0,1372.57,원/유로,30.47,달러/배럴
202006,332.0,1350.19,원/유로,40.8,달러/배럴
202007,671.0,1411.21,원/유로,43.3,달러/배럴
202008,1799.0,1411.22,원/유로,44.0,달러/배럴
202009,949.0,1369.42,원/유로,41.51,달러/배럴
202010,1008.0,1323.07,원/유로,40.67,달러/배럴
202011,958.0,1321.58,원/유로,43.42,달러/배럴
202012,898.0,1338.24,원/유로,49.84,달러/배럴
202101,1109.0,1351.12,원/유로,54.82,달러/배럴
202102,1811.0,1349.86,원/유로,60.89,달러/배럴
202103,1013.0,1328.29,원/유로,64.44,달러/배럴
202104,795.0,1342.33,원/유로,62.92,달러/배럴
202105,1033.0,1360.91,원/유로,66.34,달러/배럴
202106,808.0,1344.42,원/유로,71.6,달러/배럴
202107,1037.0,1364.6,원/유로,72.93,달러/배럴
202108,1884.0,1373.7,원/유로,69.5,달러/배럴
202109,1638.0,1374.31,원/유로,72.63,달러/배럴
202110,1600.0,1368.78,원/유로,81.61,달러/배럴
202111,1736.0,1347.59,원/유로,80.3,달러/배럴
202112,1236.0,1342.34,원/유로,73.21,달러/배럴
202201,1585.0,1340.07,원/유로,83.47,달러/배럴
202202,2832.0,1342.09,원/유로,92.36,달러/배럴
202203,1692.0,1351.13,원/유로,110.93,달러/배럴
202204,3307.0,1332.74,원/유로,102.82,달러/배럴
202205,4199.0,1342.29,원/유로,108.16,달러/배럴
202206,4191.0,1350.05,원/유로,113.27,달러/배럴
202207,5947.0,1329.3,원/유로,103.14,달러/배럴
202208,8885.0,1350.26,원/유로,96.63,달러/배럴
202209,7218.0,1408.83,원/유로,90.95,달러/배럴
202210,9539.0,1413.34,원/유로,91.16,달러/배럴
202211,7136.0,1374.31,원/유로,86.26,달러/배럴
202212,6088.0,1351.2,원/유로,77.22,달러/배럴
202301,4865.0,1332.83,원/유로,80.42,달러/배럴
202302,6623.0,1397.76,원/유로,82.11,달러/배럴
202303,9474.0,1421.53,원/유로,78.51,달러/배럴
202304,15704.0,1477.64,원/유로,83.44,달러/배럴
202305,13163.0,1418.99,원/유로,74.96,달러/배럴
202306,9166.0,1426.55,원/유로,74.99,달러/배럴
202307,12443.0,1411.33,원/유로,80.45,달러/배럴
202308,16487.0,1444.36,원/유로,86.46,달러/배럴
202309,12053.0,1421.72,원/유로,93.25,달러/배럴
202310,14642.0,1435.86,원/유로,89.75,달러/배럴
202311,11251.0,1414.16,원/유로,83.55,달러/배럴
202312,7535.0,1426.59,원/유로,77.33,달러/배럴
202401,6380.0,1443.1,원/유로,78.85,달러/배럴
202402,8329.0,1445.92,원/유로,80.88,달러/배럴
202403,12182.0,1452.93,원/유로,84.18,달러/배럴
202404,21993.0,1477.48,원/유로,89.17,달러/배럴
202405,17330.0,1491.09,원/유로,84.04,달러/배럴
202406,10989.0,1487.07,원/유로,82.56,달러/배럴
202407,13994.0,1497.51,원/유로,83.83,달러/배럴
202408,18450.0,1479.58,원/유로,77.6,달러/배럴
202409,14137.0,1474.06,원/유로,73.52,달러/배럴
202410,19038.0,1502.19,원/유로,74.94,달러/배럴
202411,12628.0,1472.04,원/유로,72.61,달러/배럴
202412,9058.0,1528.73,원/유로,73.23,달러/배럴
202501,6719.0,1488.84,원/유로,80.41,달러/배럴
202502,8914.0,1496.97,원/유로,77.92,달러/배럴
202503,12830.0,1587.85,원/유로,72.49,달러/배럴
202504,22806.0,1638.24,원/유로,67.74,달러/배럴
202505,17440.0,1571.14,원/유로,63.73,달러/배럴
202506,12208.0,1591.8,원/유로,69.26,달러/배럴
202507,16896.0,1579.62,원/유로,70.87,달러/배럴
202508,21602.0,1621.61,원/유로,69.39,달러/배럴
202509,16097.0,1644.5,원/유로,70.01,달러/배럴
202510,20693.0,1646.5,원/유로,65.0,달러/배럴
202511,13476.0,1699.17,원/유로,64.47,달러/배럴
202512,10395.0,1685.72,원/유로,62.05,달러/배럴
