기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202310,46026.0,0.05,원/베트남동,89.75,달러/배럴
202311,37039.0,0.05,원/베트남동,83.55,달러/배럴
202312,31728.0,0.05,원/베트남동,77.33,달러/배럴
202401,21397.0,0.05,원/베트남동,78.85,달러/배럴
202402,39674.0,0.05,원/베트남동,80.88,달러/배럴
202403,48721.0,0.05,원/베트남동,84.18,달러/배럴
202404,53338.0,0.06,원/베트남동,89.17,달러/배럴
202405,38778.0,0.06,원/베트남동,84.04,달러/배럴
202406,47323.0,0.06,원/베트남동,82.56,달러/배럴
202407,45282.0,0.06,원/베트남동,83.83,달러/배럴
202408,47019.0,0.05,원/베트남동,77.6,달러/배럴
202409,44680.0,0.05,원/베트남동,73.52,달러/배럴
202410,48535.0,0.06,원/베트남동,74.94,달러/배럴
202411,40504.0,0.06,원/베트남동,72.61,달러/배럴
202412,36169.0,0.06,원/베트남동,73.23,달러/배럴
202501,24922.0,0.06,원/베트남동,80.41,달러/배럴
202502,51313.0,0.06,원/베트남동,77.92,달러/배럴
202503,52874.0,0.06,원/베트남동,72.49,달러/배럴
202504,52792.0,0.06,원/베트남동,67.74,달러/배럴
202505,41565.0,0.06,원/베트남동,63.73,달러/배럴
202506,45408.0,0.05,원/베트남동,69.26,달러/배럴
202507,47692.0,0.06,원/베트남동,70.87,달러/배럴
202508,51664.0,0.06,원/베트남동,69.39,달러/배럴
202509,46001.0,0.06,원/베트남동,70.01,달러/배럴
202510,50483.0,0.06,원/베트남동,65.0,달러/배럴
202511,44013.0,0.06,원/베트남동,64.47,달러/배럴
202512,34378.0,0.06,원/베트남동,62.05,달러/배럴
