기준연월,방한 외래관광객(명),환율(원),환율 계산 방법,유가(달러),유가 계산 방법
202303,16866.0,964.24,원/캐나다달러,78.51,달러/배럴
202304,20825.0,994.09,원/캐나다달러,83.44,달러/배럴
202305,19870.0,978.73,원/캐나다달러,74.96,달러/배럴
202306,15229.0,990.72,원/캐나다달러,74.99,달러/배럴
202307,18343.0,968.14,원/캐나다달러,80.45,달러/배럴
202308,16345.0,981.25,원/캐나다달러,86.46,달러/배럴
202309,18856.0,994.56,원/캐나다달러,93.25,달러/배럴
202310,22664.0,987.0,원/캐나다달러,89.75,달러/배럴
202311,19388.0,948.56,원/캐나다달러,83.55,달러/배럴
202312,14554.0,974.64,원/캐나다달러,77.33,달러/배럴
202401,13400.0,992.95,원/캐나다달러,78.85,달러/배럴
202402,13679.0,988.52,원/캐나다달러,80.88,달러/배럴
202403,23062.0,994.95,원/캐나다달러,84.18,달러/배럴
202404,24852.0,1008.93,원/캐나다달러,89.17,달러/배럴
202405,24823.0,1006.94,원/캐나다달러,84.04,달러/배럴
202406,20378.0,1013.91,원/캐나다달러,82.56,달러/배럴
202407,23899.0,999.71,원/캐나다달러,83.83,달러/배럴
202408,22742.0,990.1,원/캐나다달러,77.6,달러/배럴
202409,22871.0,976.58,원/캐나다달러,73.52,달러/배럴
202410,28986.0,994.65,원/캐나다달러,74.94,달러/배럴
202411,18965.0,998.72,원/캐나다달러,72.61,달러/배럴
202412,16675.0,1032.48,원/캐나다달러,73.23,달러/배럴
202501,13975.0,996.16,원/캐나다달러,80.41,달러/배럴
202502,14252.0,997.44,원/캐나다달러,77.92,달러/배럴
202503,25018.0,1024.41,원/캐나다달러,72.49,달러/배럴
202504,30972.0,1039.98,원/캐나다달러,67.74,달러/배럴
202505,27787.0,995.62,원/캐나다달러,63.73,달러/배럴
202506,22065.0,991.45,원/캐나다달러,69.26,달러/배럴
202507,24316.0,999.96,원/캐나다달러,70.87,달러/배럴
202508,24153.0,1009.82,원/캐나다달러,69.39,달러/배럴
202509,27534.0,1014.3,원/캐나다달러,70.01,달러/배럴
202510,30938.0,1017.73,원/캐나다달러,65.0,달러/배럴
202511,23135.0,1044.31,원/캐나다달러,64.47,달러/배럴
202512,18473.0,1047.72,원/캐나다달러,62.05,달러/배럴
